ADDR,DATA
0x412,0xA4
0x413,0xA0
0x414,0x80
0x415,0x64
0x416,0x00
0x417,0x00
0x418,0x00
0x419,0x00
0x41A,0x00
0x41B,0x00
0x41C,0x00
0x41D,0x00
0x41E,0x00
0x41F,0x00
0x420,0xBC
0x421,0xBC
0x422,0xBC
0x423,0xBC
0x424,0xBC
0x425,0x5C
0x426,0xB0
0x427,0x65
0x428,0x00
0x429,0x00
0x42A,0x00
0x42B,0x00
0x42C,0x00
0x42D,0x00
0x42E,0x00
0x42F,0x00
0x430,0xFE
0x431,0x63
0x432,0xB4
0x433,0xA4
0x434,0xA0
0x435,0x88
0x436,0x64
0x437,0x00
0x438,0x00
0x439,0x00
0x43A,0x00
0x43B,0x00
0x43C,0x00
0x43D,0x00
0x43E,0x00
0x43F,0x00
0x440,0x00
0x441,0xBC
0x442,0xBC
0x443,0xBC
0x444,0xBC
0x445,0xBC
0x446,0x5C
0x447,0xB0
0x448,0x65
0x449,0x00
0x44A,0x00
0x44B,0x00
0x44C,0x00
0x44D,0x00
0x44E,0x00
0x44F,0x00
0x450,0x58
0x451,0xAC
0x452,0x00
0x453,0x00
0x454,0x00
0x455,0x00
0x456,0x00
0x457,0x00
0x458,0x00
0x459,0x00
0x45A,0x00
0x45B,0x00
0x45C,0x00
0x45D,0x00
0x45E,0x00
0x45F,0x00
0x460,0xB8
0x461,0xB7
0x462,0xB7
0x463,0xA7
0x464,0x00
0x465,0x00
0x466,0x00
0x467,0x00
0x468,0x00
0x469,0x00
0x46A,0x00
0x46B,0x00
0x46C,0x00
0x46D,0x00
0x46E,0x00
0x46F,0x00
0x470,0xFE
0x471,0x58
0x472,0xAC
0x473,0x00
0x474,0x00
0x475,0x00
0x476,0x00
0x477,0x00
0x478,0x00
0x479,0x00
0x47A,0x00
0x47B,0x00
0x47C,0x00
0x47D,0x00
0x47E,0x00
0x47F,0x00
0x480,0x00
0x481,0xB8
0x482,0xB7
0x483,0xB7
0x484,0xA7
0x485,0x00
0x486,0x00
0x487,0x00
0x488,0x00
0x489,0x00
0x48A,0x00
0x48B,0x00
0x48C,0x00
0x48D,0x00
0x48E,0x00
0x48F,0x00
0x490,0xFE
0x491,0x37
0x492,0x00
0x493,0x00
0x494,0x00
0x495,0x00
0x496,0x00
0x497,0x00
0x498,0x00
0x499,0x00
0x49A,0x00
0x49B,0x00
0x49C,0x00
0x49D,0x00
0x49E,0x00
0x49F,0x00
0x4A0,0x00
0x4A1,0x90
0x4A2,0x90
0x4A3,0x00
0x4A4,0x00
0x4A5,0x00
0x4A6,0x00
0x4A7,0x00
0x4A8,0x00
0x4A9,0x00
0x4AA,0x00
0x4AB,0x00
0x4AC,0x00
0x4AD,0x00
0x4AE,0x00
0x4AF,0x00
0x4B0,0xFE
0x4B1,0x63
0x4B2,0x00
0x4B3,0x00
0x4B4,0x00
0x4B5,0x00
0x4B6,0x00
0x4B7,0x00
0x4B8,0x00
0x4B9,0x00
0x4BA,0x00
0x4BB,0x00
0x4BC,0x00
0x4BD,0x00
0x4BE,0x00
0x4BF,0x00
0x4C0,0x00
0x4C1,0x90
0x4C2,0x90
0x4C3,0x00
0x4C4,0x00
0x4C5,0x00
0x4C6,0x00
0x4C7,0x00
0x4C8,0x00
0x4C9,0x00
0x4CA,0x00
0x4CB,0x00
0x4CC,0x00
0x4CD,0x00
0x4CE,0x00
0x4CF,0x00
0x4D0,0x63
0x4D1,0xB5
0x4D2,0xB0
0x4D3,0x65
0x4D4,0x00
0x4D5,0x00
0x4D6,0x00
0x4D7,0x00
0x4D8,0x00
0x4D9,0x00
0x4DA,0x00
0x4DB,0x00
0x4DC,0x00
0x4DD,0x00
0x4DE,0x00
0x4DF,0x00
0x4E0,0xBC
0x4E1,0xB5
0x4E2,0xB0
0x4E3,0x65
0x4E4,0x00
0x4E5,0x00
0x4E6,0x00
0x4E7,0x00
0x4E8,0x00
0x4E9,0x00
0x4EA,0x00
0x4EB,0x00
0x4EC,0x00
0x4ED,0x00
0x4EE,0x00
0x4EF,0x00
0x4F0,0xFE
0x4F1,0x63
0x4F2,0xB5
0x4F3,0xB0
0x4F4,0x65
0x4F5,0x00
0x4F6,0x00
0x4F7,0x00
0x4F8,0x00
0x4F9,0x00
0x4FA,0x00
0x4FB,0x00
0x4FC,0x00
0x4FD,0x00
0x4FE,0x00
0x4FF,0x00
0x500,0x00
0x501,0xBC
0x502,0xB5
0x503,0xB0
0x504,0x65
0x505,0x00
0x506,0x00
0x507,0x00
0x508,0x00
0x509,0x00
0x50A,0x00
0x50B,0x00
0x50C,0x00
0x50D,0x00
0x50E,0x00
0x50F,0x00
0x510,0x5C
0x511,0xB4
0x512,0xB3
0x513,0xB5
0x514,0xB5
0x515,0x00
0x516,0x00
0x517,0x00
0x518,0x00
0x519,0x00
0x51A,0x00
0x51B,0x00
0x51C,0x00
0x51D,0x00
0x51E,0x00
0x51F,0x00
0x520,0xB4
0x521,0xB4
0x522,0xB4
0x523,0x00
0x524,0x00
0x525,0x00
0x526,0x00
0x527,0x00
0x528,0x00
0x529,0x00
0x52A,0x00
0x52B,0x00
0x52C,0x00
0x52D,0x00
0x52E,0x00
0x52F,0x00
0x530,0x01
0x531,0x00
0x532,0x00
0x533,0x00
0x534,0x00
0x535,0x00
0x536,0x00
0x537,0x00
0x538,0x00
0x539,0x00
0x53A,0x00
0x53B,0x00
0x53C,0x00
0x53D,0x00
0x53E,0x00
0x53F,0x00
0x540,0x65
0x541,0x65
0x542,0x00
0x543,0x00
0x544,0x00
0x545,0x00
0x546,0x00
0x547,0x00
0x548,0x00
0x549,0x00
0x54A,0x00
0x54B,0x00
0x54C,0x00
0x54D,0x00
0x54E,0x00
0x54F,0x00
0x550,0xFE
0x551,0x01
0x552,0x00
0x553,0x00
0x554,0x00
0x555,0x00
0x556,0x00
0x557,0x00
0x558,0x00
0x559,0x00
0x55A,0x00
0x55B,0x00
0x55C,0x00
0x55D,0x00
0x55E,0x00
0x55F,0x00
0x560,0x00
0x561,0x65
0x562,0x65
0x563,0x00
0x564,0x00
0x565,0x00
0x566,0x00
0x567,0x00
0x568,0x00
0x569,0x00
0x56A,0x00
0x56B,0x00
0x56C,0x00
0x56D,0x00
0x56E,0x00
0x56F,0x00
0x570,0x58
0x571,0xB2
0x572,0x00
0x573,0x00
0x574,0x00
0x575,0x00
0x576,0x00
0x577,0x00
0x578,0x00
0x579,0x00
0x57A,0x00
0x57B,0x00
0x57C,0x00
0x57D,0x00
0x57E,0x00
0x57F,0x00
0x580,0xB3
0x581,0xB3
0x582,0x00
0x583,0x00
0x584,0x00
0x585,0x00
0x586,0x00
0x587,0x00
0x588,0x00
0x589,0x00
0x58A,0x00
0x58B,0x00
0x58C,0x00
0x58D,0x00
0x58E,0x00
0x58F,0x00
0x590,0x4E
0x591,0xBA
0x592,0x00
0x593,0x00
0x594,0x00
0x595,0x00
0x596,0x00
0x597,0x00
0x598,0x00
0x599,0x00
0x59A,0x00
0x59B,0x00
0x59C,0x00
0x59D,0x00
0x59E,0x00
0x59F,0x00
0x5A0,0xB4
0x5A1,0xB4
0x5A2,0x00
0x5A3,0x00
0x5A4,0x00
0x5A5,0x00
0x5A6,0x00
0x5A7,0x00
0x5A8,0x00
0x5A9,0x00
0x5AA,0x00
0x5AB,0x00
0x5AC,0x00
0x5AD,0x00
0x5AE,0x00
0x5AF,0x00
0x5B0,0xFE
0x5B1,0x4C
0x5B2,0xB0
0x5B3,0x00
0x5B4,0x00
0x5B5,0x00
0x5B6,0x00
0x5B7,0x00
0x5B8,0x00
0x5B9,0x00
0x5BA,0x00
0x5BB,0x00
0x5BC,0x00
0x5BD,0x00
0x5BE,0x00
0x5BF,0x00
0x5C0,0x00
0x5C1,0xB4
0x5C2,0xB4
0x5C3,0x00
0x5C4,0x00
0x5C5,0x00
0x5C6,0x00
0x5C7,0x00
0x5C8,0x00
0x5C9,0x00
0x5CA,0x00
0x5CB,0x00
0x5CC,0x00
0x5CD,0x00
0x5CE,0x00
0x5CF,0x00
0x5D0,0xFE
0x5D1,0x5C
0x5D2,0xB4
0x5D3,0xB3
0x5D4,0xB5
0x5D5,0x00
0x5D6,0x00
0x5D7,0x00
0x5D8,0x00
0x5D9,0x00
0x5DA,0x00
0x5DB,0x00
0x5DC,0x00
0x5DD,0x00
0x5DE,0x00
0x5DF,0x00
0x5E0,0x00
0x5E1,0xB4
0x5E2,0xB4
0x5E3,0xB4
0x5E4,0xB4
0x5E5,0x00
0x5E6,0x00
0x5E7,0x00
0x5E8,0x00
0x5E9,0x00
0x5EA,0x00
0x5EB,0x00
0x5EC,0x00
0x5ED,0x00
